param:,tech:,inv,var,fix,f,capa,eff,em,yr,:=
,1688,55368,83.450113,241.786528,18506.49,,,,,
,1689,58415,381.902435,207.880282,18512.59,,,,,
,1690,59979,686.909099,224.334853,18539.79,,,,,
,1691,60238,879.212598,191.52333,18573.32,,,,,
,1692,59981,1002.37,182.060876,18587.81,,,,,
,1693,55833,1067.73,176.477007,18586.61,,,,,
,1694,58060,1075.36,210.305544,18580.25,,,,,
,1695,58792,1011.32,219.542797,18612.26,,,,,
,1696,58421,854.526404,219.79044,18628.67,,,,,
,1697,58439,587.249689,240.0547,18646.81,,,,,
,1698,57861,222.592353,257.735898,18708.51,,,,,
,1699,58294,12.275314,241.48393,18683.12,,,,,
,1700,58600,0.04727,232.301959,18679.13,,,,,
,1701,57122,0.00006,238.435777,18702.49,,,,,
,1702,55993,0.00032,224.89592,18753.26,,,,,
,1703,57446,0.00014,210.208796,18778.22,,,,,
,1704,57982,0.00016,206.000483,18794.25,,,,,
,1705,54089,0.00014,214.340218,18800.44,,,,,
,1706,51277,0.00038,202.067214,18800.95,,,,,
,1707,49847,0,204.47383,18801,,,,,
,1708,49475,0.00008,211.401512,18803.39,,,,,
,1709,50126,0.00022,183.481121,18806.38,,,,,
,1710,51319,0.06038,178.909955,18807.48,,,,,
,1711,51773,0.897225,166.460172,18803.38,,,,,
,1712,51460,87.889915,150.318757,18813.41,,,,,
,1713,52497,372.88898,124.167271,18844.56,,,,,
,1714,53725,670.50703,119.158582,18872.59,,,,,
,1715,54685,867.821516,83.302991,18903.89,,,,,
,1716,54229,969.485783,89.265497,18931.27,,,,,
,1717,50895,995.392552,100.493847,18963.21,,,,,
,1718,51612,960.131425,122.867267,18998.27,,,,,
,1719,51258,859.984833,152.979955,19029.68,,,,,
,1720,50304,666.84776,149.328889,19035.85,,,,,
,1721,49391,393.325844,138.077083,19034.46,,,,,
,1722,48507,123.141905,132.682586,19034.44,,,,,
,1723,50518,5.415448,93.64968,19033.02,,,,,
,1724,52220,0.052042,75.185769,19031.23,,,,,
,1725,51842,0.000544,93.048925,19031.27,,,,,
,1726,51845,0.00016,108.940677,19030.05,,,,,
,1727,53903,0.0003,100.975713,19027.68,,,,,
,1728,54537,0.000272,110.239638,19027.28,,,,,
,1729,51175,0.00008,99.278858,19026.2,,,,,
,1730,48580,0.0002,97.146512,19017.39,,,,,
,1731,47184,0.00024,103.215483,19022.59,,,,,
,1732,46700,0.00044,128.924442,19028.81,,,,,
,1733,47517,0.00024,139.493777,19028.87,,,,,
,1734,48409,0.01444,150.27863,19029.21,,,,,
,1735,48087,0.160235,108.644842,19029.53,,,,,
,1736,46400,18.919898,75.120601,19030.3,,,,,
,1737,44900,105.733614,83.105044,19030.44,,,,,
,1738,44700,177.108796,83.624236,19031.51,,,,,
,1739,45600,215.619055,72.46783,19033.37,,,,,
,1740,45600,241.997703,41.651298,19034.6,,,,,
,1741,44600,271.39507,25.857607,19034.48,,,,,
,1742,45100,308.728039,23.201699,19034.9,,,,,
,1743,45000,267.05865,19.940094,19034.86,,,,,
,1744,45000,227.421341,22.466701,19035.49,,,,,
,1745,45300,158.848666,37.858529,19033.9,,,,,
,1746,46100,62.917426,49.884643,19032.32,,,,,
,1747,47863,4.866399,90.385097,19032.73,,,,,
,1748,48926,0.05062,129.918928,19031.82,,,,,
,1749,48851,0.00022,152.573946,19030.96,,,,,
,1750,49090,0,153.667478,19030.3,,,,,
,1751,51110,0.00008,141.496071,19030.07,,,,,
,1752,50918,0.00006,131.185218,19031.48,,,,,
,1753,47352,0.00016,138.707372,19030.7,,,,,
,1754,44700,0.0003,152.660345,19031.04,,,,,
,1755,43600,0.00016,185.449577,19031.27,,,,,
,1756,43600,0.00024,237.571674,19031.54,,,,,
,1757,44800,0.00016,257.596476,19030.58,,,,,
,1758,46800,0.013264,246.694872,19031.65,,,,,
,1759,48875,0.630965,232.832203,19032.37,,,,,
,1760,51477,58.464636,187.671732,19032.23,,,,,
,1761,55981,246.51091,185.464411,19032.37,,,,,
,1762,58711,476.075781,199.785022,19031.76,,,,,
,1763,59614,675.186152,193.297663,19031.16,,,,,
,1764,59458,785.215125,210.932343,19033.01,,,,,
,1765,55763,833.619533,249.49719,19014.91,,,,,
,1766,57817,861.108719,274.985367,18959.23,,,,,
,1767,58387,794.31209,293.416204,18934.4,,,,,
,1768,57531,658.291237,309.031544,18919.15,,,,,
,1769,57091,446.240411,316.418429,18908.01,,,,,
,1770,56798,180.054182,309.927524,18893.75,,,,,
,1771,57580,13.704097,294.802795,18894.09,,,,,
,1772,58220,0.0467,291.632736,18929.21,,,,,
,1773,56684,0.00024,235.89751,18929.81,,,,,
,1774,55707,0,198.99021,18951.51,,,,,
,1775,57132,0.00016,165.219579,18963.19,,,,,
,1776,57581,0.00022,135.280409,18988.96,,,,,
,1777,53162,0,112.30919,19001.66,,,,,
,1778,50250,0.00014,119.250603,19013.64,,,,,
,1779,49145,0.00016,124.061702,19027.63,,,,,
,1780,49052,0.0003,120.261955,19027.32,,,,,
,1781,50102,0.00024,127.369612,19026.11,,,,,
,1782,51762,0.08358,120.425684,19024.18,,,,,
,1783,53794,1.452983,102.015962,19023.33,,,,,
,1784,55756,107.31319,88.064662,19024.29,,,,,
,1785,58559,434.127247,53.93275,19025.52,,,,,
,1786,60011,740.251538,33.242459,19028.06,,,,,
,1787,60522,938.950852,32.796476,19027.61,,,,,
,1788,59979,1049.51,33.238636,19037.33,,,,,
,1789,55773,1085.48,34.158964,19007.09,,,,,
,1790,57896,1048.17,48.022839,18934.13,,,,,
,1791,58593,917.646713,54.685887,18899.7,,,,,
,1792,58070,671.876061,70.376993,18889.79,,,,,
,1793,58070,407.767474,87.38623,18886.75,,,,,
,1794,57893,134.405224,107.760491,18873.29,,,,,
,1795,59075,9.094965,146.720998,18875.09,,,,,
,1796,60282,0.052038,160.376358,18913.92,,,,,
,1797,58629,0.00008,189.081258,18934.94,,,,,
,1798,57154,0.00022,212.145189,18972.49,,,,,
,1799,58348,0.00014,215.345401,18995.78,,,,,
,1800,58693,0.00022,188.65526,19017.13,,,,,
,1801,54563,0.00016,189.405624,19030.54,,,,,
,1802,51665,0.00016,185.819345,19030.02,,,,,
,1803,50471,0.00022,215.865852,19033.35,,,,,
,1804,50438,0.00016,258.137531,19031.13,,,,,
,1805,51453,0.00038,246.33245,19032.41,,,,,
,1806,53021,0.105104,224.28314,19030.5,,,,,
,1807,54798,0.608392,186.823161,19030.91,,,,,
,1808,56293,53.3303,174.52247,19031.56,,,,,
,1809,59079,217.71193,185.925545,19031.45,,,,,
,1810,60512,448.284354,200.88639,19031.96,,,,,
,1811,60693,709.615269,202.004541,19038.28,,,,,
,1812,60000,897.69926,218.283222,19039.53,,,,,
,1813,55837,984.008872,208.320732,19025.69,,,,,
,1814,58380,992.476494,203.299272,19022.33,,,,,
,1815,59371,909.725753,187.931417,19009.82,,,,,
,1816,59210,761.66832,184.209386,18971.72,,,,,
,1817,59749,515.02694,189.383104,18959.96,,,,,
,1818,59472,199.151692,216.886516,18937.9,,,,,
,1819,59819,15.141924,225.380675,18935.01,,,,,
,1820,60161,0.057216,219.375043,18933.59,,,,,
,1821,58533,0.00024,222.636045,18971.28,,,,,
,1822,57360,0,221.082919,18996.26,,,,,
,1823,58412,0.0003,189.379098,19017.96,,,,,
,1824,58981,0.00014,174.338884,19030.67,,,,,
,1825,54987,0.00032,180.357287,19035.99,,,,,
,1826,52300,0,187.2217,19035.49,,,,,
,1827,51025,0.00032,187.287162,19035.3,,,,,
,1828,50788,0,161.435158,19036.22,,,,,
,1829,51554,0.0002,147.408251,19035.45,,,,,
,1830,52898,0.099374,132.624597,19035.83,,,,,
,1831,54587,2.372076,111.254386,19035.08,,,,,
,1832,56375,107.526149,78.707557,19035.83,,,,,
,1833,59533,387.954089,55.952985,19036.92,,,,,
,1834,61490,662.947469,60.905628,19035.32,,,,,
,1835,61895,826.58958,76.790144,19001.69,,,,,
,1836,61248,908.403787,99.116091,18913.46,,,,,
,1837,56822,929.573012,104.028946,18778.27,,,,,
,1838,58969,878.287144,111.587299,18675.4,,,,,
,1839,59413,701.665027,117.914407,18695.4,,,,,
,1840,58725,471.922617,116.935339,18719.32,,,,,
,1841,58320,271.897566,113.51337,18729.25,,,,,
,1842,58267,104.524232,113.792651,18766.39,,,,,
,1843,59704,8.773599,101.5275,18840.32,,,,,
,1844,60837,0.040172,121.081905,18924.66,,,,,
,1845,59118,0.00024,127.582532,18970.52,,,,,
,1846,57731,0.00014,142.187668,18972.47,,,,,
,1847,58851,0.00008,157.206059,19001.95,,,,,
,1848,59207,0.00016,188.60479,19015.76,,,,,
,1849,55265,0.00008,221.171243,19025.86,,,,,
,1850,52680,0.00024,243.415704,19025.12,,,,,
,1851,51498,0.00042,265.058096,19025.92,,,,,
,1852,51282,0.00008,230.80877,19024.1,,,,,
,1853,52158,0.00022,187.611155,19023.57,,,,,
,1854,53466,0.004576,160.451289,19023.79,,,,,
,1855,55210,0.08116,173.611071,19023.74,,,,,
,1856,56679,9.289464,154.282115,19022.65,,,,,
,1857,59285,47.873249,128.619261,19020.1,,,,,
,1858,60940,90.893803,140.354938,19019.15,,,,,
,1859,60987,135.450175,117.598268,19018.22,,,,,
,1860,60087,194.336717,112.039523,18999.6,,,,,
,1861,55359,239.599923,71.640506,18955.65,,,,,
,1862,57232,322.308145,61.592628,18927.08,,,,,
,1863,57518,332.974578,45.636698,18926.99,,,,,
,1864,57008,261.514248,82.064645,18927.67,,,,,
,1865,57282,160.784239,86.348796,18926.6,,,,,
,1866,57263,65.287935,71.890181,18926.61,,,,,
,1867,57812,5.792556,96.159722,18929.6,,,,,
,1868,58202,0.041903,122.782411,18951.52,,,,,
,1869,56608,0.0003,163.571415,19000.89,,,,,
,1870,55517,0.00006,190.496965,19014.97,,,,,
,1871,56890,0.00104,183.772002,19023.25,,,,,
,1872,56930,0.00024,191.532821,19023.22,,,,,
,1873,52987,0.00022,192.174636,19023.78,,,,,
,1874,50166,0.00022,169.889906,19023.51,,,,,
,1875,48717,0.00008,200.130773,19023.67,,,,,
,1876,48298,0.00024,213.362608,19023.97,,,,,
,1877,49053,0.00014,209.47642,19023.26,,,,,
,1878,50211,0.12594,184.242566,19023.35,,,,,
,1879,50712,1.534886,210.58527,19023.55,,,,,
,1880,50765,75.262907,220.093969,19023.48,,,,,
,1881,51841,277.638119,208.97999,19022.44,,,,,
,1882,52428,550.120459,213.626889,19022.8,,,,,
,1883,52912,768.970333,198.014153,19021.65,,,,,
,1884,53205,928.387372,173.089713,19022.64,,,,,
,1885,50885,1008.78,145.695671,19023.44,,,,,
,1886,52146,969.845406,174.926126,19022.78,,,,,
,1887,52129,899.469518,226.20951,19022.92,,,,,
,1888,51657,737.999539,218.701605,19023.91,,,,,
,1889,51254,490.636156,192.708977,19023.16,,,,,
,1890,50231,196.045265,188.870474,19022.2,,,,,
,1891,51002,16.933817,167.5874,19021.3,,,,,
,1892,51632,0.053206,190.864963,19020.21,,,,,
,1893,51218,0.00024,189.737259,19019.64,,,,,
,1894,51237,0.0003,170.276881,19020.06,,,,,
,1895,53262,0.00006,153.036702,19018.51,,,,,
,1896,54215,0.00014,112.445026,19018.26,,,,,
,1897,50783,0.00016,94.592435,19019.32,,,,,
,1898,48355,0.00032,91.433064,19019.79,,,,,
,1899,46900,0.00014,75.168762,19019.18,,,,,
,1900,46600,0.00022,95.138986,19019.05,,,,,
,1901,47206,0.00016,91.413487,19017.57,,,,,
,1902,48276,0.14252,90.356431,19018.27,,,,,
,1903,48403,1.567662,77.666595,19017.84,,,,,
,1904,46800,82.885487,69.794338,19018.98,,,,,
,1905,44800,294.723064,61.353243,19018.6,,,,,
,1906,44400,525.557676,70.125355,19018.29,,,,,
,1907,45400,692.474607,57.589621,19018.92,,,,,
,1908,45400,790.488899,48.467133,19018.92,,,,,
,1909,44500,810.091532,26.953611,19019.08,,,,,
,1910,44800,798.368861,27.376568,19018.87,,,,,
,1911,44600,731.129154,26.504648,19019.04,,,,,
,1912,44300,592.040986,30.090039,19019.37,,,,,
,1913,44400,393.232826,37.823504,19019.92,,,,,
,1914,44700,158.919506,38.494651,19019.16,,,,,
,1915,46931,15.119808,33.942398,19016.91,,,,,
,1916,49525,0.053536,29.741333,19014.89,,,,,
,1917,49595,0,24.30837,19014.57,,,,,
,1918,50018,0.00016,18.939168,19013.72,,,,,
,1919,52065,0.00006,11.081199,19013.95,,,,,
,1920,52065,0.00022,6.903608,19014.52,,,,,
,1921,48686,0.0003,6.166575,19014.81,,,,,
,1922,46000,0.00022,6.576811,19013.63,,,,,
,1923,44500,0.00022,11.826898,19014.73,,,,,
,1924,44600,0.00032,20.345356,19013.9,,,,,
,1925,45900,0.01568,15.144374,19014.31,,,,,
,1926,47744,0.188856,12.063889,19013.6,,,,,
,1927,50032,2.695842,10.540463,19012.12,,,,,
,1928,52707,100.682908,13.746702,19013.17,,,,,
,1929,57500,368.943997,16.833299,19013.96,,,,,
,1930,60262,651.693351,35.725561,19013.21,,,,,
,1931,61089,873.581855,36.660039,19013.67,,,,,
,1932,60887,990.520696,39.51865,19014.03,,,,,
,1933,57008,1018.89,39.543523,18990.3,,,,,
,1934,59551,1005.98,43.464795,18925.77,,,,,
,1935,60698,898.503959,53.266502,18923.51,,,,,
,1936,60840,728.735072,83.174832,18906.1,,,,,
,1937,61342,492.203921,116.000654,18903.47,,,,,
,1938,61190,200.206635,138.848405,18903.38,,,,,
,1939,60995,19.57914,151.154039,18906.76,,,,,
,1940,60485,0.047126,173.600453,18917.49,,,,,
,1941,58475,0.00024,200.980096,18962.45,,,,,
,1942,56964,0.00028,225.684671,18986.8,,,,,
,1943,58072,0.00024,242.957771,19015.85,,,,,
,1944,58453,0.00008,251.50749,19017.28,,,,,
,1945,54276,0.00016,288.877922,19017.52,,,,,
,1946,51499,0,298.798774,19017.53,,,,,
,1947,50244,0.00022,294.168098,19017.97,,,,,
,1948,49854,0.00024,288.481575,19018.61,,,,,
,1949,50780,0.013684,247.640569,19018.31,,,,,
,1950,52147,0.16224,237.406817,19018.21,,,,,
,1951,53730,4.006973,250.721289,19017.05,,,,,
,1952,55572,117.615825,219.944994,19016,,,,,
,1953,58991,385.321184,236.896557,19014.73,,,,,
,1954,60825,663.944018,274.703778,19013.07,,,,,
,1955,61085,872.100198,286.037539,19015.58,,,,,
,1956,60461,989.909856,274.244269,19011.53,,,,,
,1957,55951,1039.83,268.65574,18949,,,,,
,1958,57731,1024.01,245.597119,18925.26,,,,,
,1959,58310,935.868839,242.905079,18900.93,,,,,
,1960,57574,775.269316,232.358904,18891.89,,,,,
,1961,57583,523.503366,214.175195,18879.45,,,,,
,1962,57369,210.62245,173.310626,18852.66,,,,,
,1963,58288,19.228893,170.307388,18854.8,,,,,
,1964,59217,0.04382,133.708334,18895.52,,,,,
,1965,57738,0.00008,84.560136,18914.57,,,,,
,1966,56427,0,82.882128,18960.4,,,,,
,1967,57537,0.00008,88.923769,18987,,,,,
,1968,57756,0.0003,97.470043,19006.26,,,,,
,1969,53086,0.00046,109.155996,19020.45,,,,,
,1970,50194,0.00014,128.839601,19020.01,,,,,
,1971,49122,0.00008,146.8738,19020.18,,,,,
,1972,48983,0,138.895551,19021.06,,,,,
,1973,49936,0.016564,133.059772,19020.78,,,,,
,1974,51451,0.200641,155.848718,19019.66,,,,,
,1975,53048,2.697919,196.412781,19019.04,,,,,
,1976,54481,84.376585,164.71001,19018.18,,,,,
,1977,57194,289.016103,127.614053,19017.04,,,,,
,1978,58548,540.621373,160.227287,19016.82,,,,,
,1979,58629,787.688156,183.327238,19024.03,,,,,
,1980,58086,927.878131,191.293543,19021.99,,,,,
,1981,53594,967.216141,181.511809,18995.42,,,,,
,1982,55737,911.972815,223.231107,18933.88,,,,,
,1983,56009,776.872021,293.475957,18913.96,,,,,
,1984,55016,577.648507,348.944127,18914.26,,,,,
,1985,55167,375.124887,361.936161,18913.65,,,,,
,1986,55051,155.631735,387.598923,18912.19,,,,,
,1987,55928,18.56689,394.971485,18912.19,,,,,
,1988,57442,0.048429,416.86377,18910.47,,,,,
,1989,56322,0.00008,430.599615,18934.56,,,,,
,1990,55400,0.00024,414.449975,18963.17,,,,,
,1991,56481,0.00022,390.415501,18987.04,,,,,
,1992,56309,0,390.002684,19012.2,,,,,
,1993,52217,0.0003,389.15177,19012.36,,,,,
,1994,49340,0.0003,391.614797,19011.17,,,,,
,1995,47967,0.00008,359.722669,19010.84,,,,,
,1996,47958,0.00022,356.469821,19011.21,,,,,
,1997,49093,0.000424,305.095942,19011.14,,,,,
,1998,51056,0.031321,301.989218,19010.74,,,,,
,1999,52883,4.749968,234.58223,19010.76,,,,,
,2000,54489,136.217104,232.030315,19010.82,,,,,
,2001,57278,435.043763,192.329635,19011.06,,,,,
,2002,58909,720.725352,183.518844,19009.8,,,,,
,2003,59331,884.18907,167.630959,19009.07,,,,,
,2004,58889,949.374458,180.50871,19011.68,,,,,
,2005,54819,973.605426,133.395242,19007.83,,,,,
,2006,57579,944.386744,145.295213,18997.39,,,,,
,2007,58434,852.145652,165.876698,18988.86,,,,,
,2008,58188,669.658766,181.80263,18968.26,,,,,
,2009,58400,454.24663,181.22718,18966.73,,,,,
,2010,58653,188.808819,181.875069,18958.31,,,,,
,2011,59489,19.590364,167.691998,18960.11,,,,,
,2012,60204,0.038522,154.17964,18997.07,,,,,
,2013,58646,0.00036,131.042958,19013.56,,,,,
,2014,57296,0,112.518447,19012.63,,,,,
,2015,58500,0,106.787143,19010.23,,,,,
,2016,59038,0,97.374099,19009.91,,,,,
,2017,54892,0.00024,91.856501,19009.89,,,,,
,2018,52128,0.00052,85.610545,19009.7,,,,,
,2019,50733,0.00008,82.589212,19010.62,,,,,
,2020,50394,0.00014,85.158518,19009.79,,,,,
,2021,51479,0.000344,68.741002,19010.22,,,,,
,2022,53169,0.032756,55.941149,19009.63,,,,,
,2023,55093,4.169023,64.309511,19009.07,,,,,
,2024,56421,109.769551,48.132034,19008.83,,,,,
,2025,58881,352.731096,28.441321,19007.65,,,,,
,2026,60255,581.275102,46.503227,19006.07,,,,,
,2027,60478,720.955476,30.285027,19004.8,,,,,
,2028,59738,798.118006,32.40801,19007.55,,,,,
,2029,55320,823.735745,28.354578,18995.1,,,,,
,2030,57133,815.537562,44.15579,18946.75,,,,,
,2031,57852,742.550228,54.74736,18939.29,,,,,
,2032,57452,612.889557,56.944027,18913.11,,,,,
,2033,57962,424.596223,70.283511,18891.53,,,,,
,2034,58004,186.431373,74.602908,18884.06,,,,,
,2035,58456,21.737641,68.571424,18886.75,,,,,
,2036,59089,0.037001,63.820354,18904.39,,,,,
,2037,57493,0.00016,78.202192,18925.38,,,,,
,2038,56224,0.0002,82.620434,18968.28,,,,,
,2039,57460,0.00008,79.461696,18994.8,,,,,
,2040,57935,0.00038,88.98914,19007.23,,,,,
,2041,54163,0.00008,104.938367,19007.58,,,,,
,2042,51594,0.00016,108.029,19008.61,,,,,
,2043,50077,0,117.495488,19009.47,,,,,
,2044,49548,0.00032,133.662866,19009.75,,,,,
,2045,50269,0.0003,144.492694,19008.58,,,,,
,2046,51330,0.006675,146.672436,19008.43,,,,,
,2047,51629,5.123842,145.353683,19010,,,,,
,2048,51003,125.670682,133.542772,19009.89,,,,,
,2049,52099,390.608719,147.868119,19011.32,,,,,
,2050,53233,655.988435,149.082321,19012.72,,,,,
,2051,54334,831.899353,144.195118,19013.68,,,,,
,2052,54040,906.442027,141.933814,19013.78,,,,,
,2053,51209,932.699342,147.945829,19013.61,,,,,
,2054,52061,913.341599,148.603284,19011.35,,,,,
,2055,52040,804.371292,149.389419,19009.16,,,,,
,2056,50989,681.167076,161.738164,19010.32,,,,,
,2057,50108,474.601015,159.010998,19010.8,,,,,
,2058,49150,199.632457,152.60061,19011.71,,,,,
,2059,50287,22.139832,110.456564,19011.41,,,,,
,2060,51814,0.045888,85.960044,19011.1,,,,,
,2061,51411,0.00022,95.552661,19010.12,,,,,
,2062,51312,0.00016,85.59274,19008.97,,,,,
,2063,53326,0.0003,101.6567,19009.36,,,,,
,2064,54072,0.00024,110.92853,19011.04,,,,,
,2065,50846,0.00024,115.413982,19010.45,,,,,
,2066,48250,0.00014,142.633488,19009.51,,,,,
,2067,46700,0.00008,195.815238,19010.21,,,,,
,2068,46300,0.00016,187.644335,19010.72,,,,,
,2069,46900,0.00054,164.36119,19010.4,,,,,
,2070,47820,0.004043,140.242143,19011.85,,,,,
,2071,47571,6.111481,116.90396,19012.51,,,,,
,2072,46000,135.948446,94.925349,19013.79,,,,,
,2073,44100,419.180955,81.386815,19013.73,,,,,
,2074,43700,706.668354,85.909673,19014.42,,,,,
,2075,44700,903.480921,61.690972,19013.94,,,,,
,2076,44400,982.289101,41.419859,19015.71,,,,,
,2077,43600,1021.75,40.202397,19016.11,,,,,
,2078,43700,964.372651,55.466994,19016.68,,,,,
,2079,43400,863.235742,49.40195,19017.13,,,,,
,2080,43200,693.585188,52.086609,19015.29,,,,,
,2081,43300,476.29718,79.545756,19014.13,,,,,
,2082,44000,200.766833,101.942045,19014.19,,,,,
,2083,46000,22.72726,98.598718,19014.24,,,,,
,2084,48865,0.043289,135.566777,19013.25,,,,,
,2085,48980,0.00016,194.018784,19012.63,,,,,
,2086,49400,0.00008,234.911324,19010.23,,,,,
,2087,51532,0.00008,232.003709,19009.54,,,,,
,2088,51375,0.0003,236.462581,19009.78,,,,,
,2089,48196,0.00008,239.153564,19010.43,,,,,
,2090,45500,0.00016,243.016574,19009.92,,,,,
,2091,44000,0.0003,221.444404,19010.06,,,,,
,2092,44100,0.00008,228.192954,19010.62,,,,,
,2093,45600,0.00012,216.163648,19010.51,,,,,
,2094,47745,0.010517,204.957326,19010.27,,,,,
,2095,49930,7.776694,195.998201,19011.06,,,,,
,2096,52016,153.730235,164.57231,19011.04,,,,,
,2097,55923,454.855665,118.906303,19011.07,,,,,
,2098,58232,727.639786,103.183411,19008.92,,,,,
,2099,58571,911.049333,87.626554,19008.67,,,,,
,2100,58135,1015.16,97.967275,19008.88,,,,,
,2101,53723,1054.98,73.290607,19001.89,,,,,
,2102,55686,1030.78,92.298657,18968.24,,,,,
,2103,56322,937.013444,132.627043,18937.93,,,,,
,2104,55740,770.767223,154.854728,18923.68,,,,,
,2105,55848,518.978426,166.710926,18919.87,,,,,
,2106,55805,214.178138,156.669293,18904.62,,,,,
,2107,56672,21.445086,155.16943,18869.55,,,,,
,2108,58225,0.044314,181.120365,18884.55,,,,,
,2109,56824,0,201.721884,18887.68,,,,,
,2110,55564,0.0003,215.656206,18908.06,,,,,
,2111,56560,0.00022,277.109288,18944.28,,,,,
,2112,56477,0.00008,308.056909,18983.96,,,,,
,2113,52495,0.00024,345.498632,19005.78,,,,,
,2114,49678,0.00008,372.617825,19013.31,,,,,
,2115,48470,0.00036,424.146781,19014.25,,,,,
,2116,48124,0.0003,420.838606,19014.48,,,,,
,2117,49198,0.00008,427.327757,19015.05,,,,,
,2118,51025,0.002797,407.559548,19015.17,,,,,
,2119,52715,5.667618,406.651284,19015.36,,,,,
,2120,54107,108.945117,422.323755,19014.72,,,,,
,2121,57026,265.262094,426.744339,19015.04,,,,,
,2122,58862,392.74902,438.209593,19013,,,,,
,2123,58949,490.035017,487.572457,19017.1,,,,,
,2124,58012,606.219763,504.725131,19020.05,,,,,
,2125,53619,688.983569,479.316608,18999.79,,,,,
,2126,55343,643.11104,489.36883,18956.98,,,,,
,2127,55853,579.190095,473.237979,18957.77,,,,,
,2128,55414,407.431262,486.882832,18946.1,,,,,
,2129,55636,261.400199,460.890338,18887.37,,,,,
,2130,55582,123.411091,433.552357,18875.1,,,,,
,2131,56358,15.560343,407.605008,18856.45,,,,,
,2132,57470,0.043046,387.614539,18891.07,,,,,
,2133,56079,0.00018,416.967984,18926.25,,,,,
,2134,54909,0.00022,429.933853,18930.01,,,,,
